,E,Eg,a,alpha,b,beta,c,gamma,id,x_Al,x_Ga,x_In,avg_rs_max,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_mass,x_Al_avg,x_Ga_avg,x_In_avg,a_avg,b_avg,c_avg,avg_rs_max_avg,avg_electronegativity_avg,avg_rp_max_avg,avg_LUMO_avg,avg_IP_avg,avg_rd_max_avg,avg_EA_avg,avg_HOMO_avg,avg_mass_avg,vol_avg,alpha_r,beta_r,gamma_r,vol,atomic_density,atomic_density_avg,Al_0_0,Al_1_0,Al_2_0,Al_3_0,Al_4_0,Al_5_0,Ga_0_0,Ga_1_0,Ga_2_0,Ga_3_0,Ga_4_0,Ga_5_0,In_0_0,In_1_0,In_2_0,In_3_0,In_4_0,In_5_0,Natoms_10.0,Natoms_20.0,Natoms_30.0,Natoms_40.0,Natoms_60.0,Natoms_80.0,O_0_0,O_1_0,O_2_0,O_3_0,O_4_0,O_5_0,sg_12,sg_167,sg_194,sg_206,sg_227,sg_33,pca_abc,pca_AlGaInDensity
709,0.0885,1.3463,5.3995,89.9983,9.22,89.9989,9.8402,90.0001,710,0.0,0.5,0.5,1.04,1.795,1.3599999999999999,0.4125,-5.6777999999999995,2.05,-0.2103,-2.758,92.2705,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5707666561976128,1.5707771281731249,1.5707980721241486,489.8785139713411,0.081652897318824,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,-1.442581209753168,0.4110702499489303
710,0.0816,1.1048,10.1125,90.0008,10.1124,90.0009,10.1127,89.9989,711,0.0938,0.0625,0.8438,1.087611,1.766107,1.396707,0.6290844,-5.57825962,2.06369,-0.29448469,-2.7728677999999998,103.77198422068,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708102894289124,1.5708120347581647,1.5707771281731249,1034.1413369725312,0.07735886492479022,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.8374537936027966,0.5767310898991996
711,0.2404,2.9360000000000004,9.3096,90.0021,9.309,90.0029,9.3093,89.9986,712,0.6875,0.0938,0.2188,1.108229,1.666117,1.4601359999999999,0.41725999999999996,-5.7310802800000005,2.765205,-0.25472102999999996,-2.7195883000000003,50.2120035875,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708329787091884,1.5708469413432042,1.5707718921853686,806.7724822214125,0.09916054620470387,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.7725270053881605,-0.28404288343775613
712,0.3176,1.4332,6.5029,90.0121,6.5027,90.0051,24.2419,119.9939,713,0.3438,0.3438,0.3125,1.069481,1.732046,1.407329,0.38839989999999996,-5.71789866,2.418076,-0.22293696999999998,-2.7364901999999995,69.12764537068,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.571007511634388,1.5708853385867483,2.0942886373088236,887.8196484845556,0.09010839097394865,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.589383959258281,0.03150796310740891
713,0.3168,0.4905,6.3524,89.9991,6.3524,89.9945,15.6071,120.0011,714,0.0,0.3125,0.6875,1.05875,1.7893750000000002,1.3712499999999999,0.5184375,-5.62515,2.00875,-0.24862499999999998,-2.76775,100.7258125,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5707806188316287,1.570700333686037,2.094414301014967,545.4107602505512,0.07333922048333767,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-4.798275369674551,0.5388781933081466
714,0.017,1.265,24.7897,90.0003,6.4489,105.0105,6.3896,90.0,715,0.0,0.5,0.5,1.04,1.795,1.3599999999999999,0.4125,-5.6777999999999995,2.05,-0.2103,-2.758,92.2705,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5708015627826524,1.8327789741655052,1.5707963267948966,986.6270760346164,0.08108433464195053,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,14.942592208188895,0.41107234257568037
715,0.1919,0.7821,24.6825,90.0004,6.6763,105.9639,6.808,90.0,716,0.0,0.0938,0.9062,1.0806200000000001,1.7828140000000001,1.384372,0.642003,-5.563739040000001,1.960636,-0.29332727999999997,-2.7791223999999994,110.588089,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5708033081119046,1.8494189432540193,1.5707963267948966,1078.6102500196696,0.07416951581773037,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,14.586654562162074,0.687953156091506
716,0.0507,4.5326,9.8062,90.0055,8.4267,90.0024,9.0582,90.0013,717,0.9375,0.0625,0.0,1.1212499999999999,1.6225,1.489375,0.35312499999999997,-5.7823875000000005,3.050625,-0.24703749999999997,-2.6991875,29.6528799375,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.570892319903756,1.5708382146969444,1.5708190160751725,748.5144388643611,0.1068783657952881,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.273673985523757,-0.616254931915609
717,0.1966,1.7178,5.3064,90.0007,9.0679,89.9999,9.6918,90.0004,718,0.25,0.3125,0.4375,1.06875,1.7468750000000002,1.39875,0.43668749999999995,-5.6858,2.30125,-0.23457499999999998,-2.746,78.76669715,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708085440996604,1.5707945814656445,1.5708033081119046,466.3491073677289,0.08577265265023638,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,-1.4144885797061102,0.18539946525617812
718,0.3639,0.9587,6.5929,90.0168,6.5924,90.0124,24.3657,119.9929,719,0.5,0.0,0.5,1.1099999999999999,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,70.8997693,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710895421092317,1.571012747622144,2.094271184016304,917.1926665130484,0.08722267732922599,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.605200300852296,0.04493195539686269
719,0.2164,2.5386,9.8659,90.5424,5.6826,90.6241,13.8649,29.7608,720,0.9375,0.0625,0.0,1.1212499999999999,1.6225,1.489375,0.35312499999999997,-5.7823875000000005,3.050625,-0.24703749999999997,-2.6991875,29.6528799375,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5802629926577136,1.581688926656593,0.5194239480275284,385.82394362671727,0.10367422929744298,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.0714394175138469,-0.6162538633329
720,0.2816,1.903,10.4814,90.0034,8.9557,90.0005,9.5844,90.0006,721,0.5312,0.0312,0.4375,1.108019,1.6904540000000001,1.446421,0.5036001,-5.67447634,2.568174,-0.27623803,-2.7358848,66.74082590431999,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708556679894643,1.5708050534411566,1.5708067987704086,899.6710834662796,0.0889213863490795,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.425094074536757,-0.020517663781166998
721,0.4734,1.1483,10.2374,90.9038,5.9295,91.0482,14.5988,30.3148,722,0.5625,0.125,0.3125,1.0999999999999999,1.6881249999999999,1.444375,0.4404375,-5.7089625,2.6256250000000003,-0.2553375,-2.7285625,59.7731154625,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5865706125744212,1.589090868014301,0.529093072083577,447.22810993775306,0.08943981630664351,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.2937091084840837,-0.12863966572117996
722,0.2375,2.16,6.3356,90.0099,6.3356,90.00299999999999,23.9744,119.9967,723,0.2188,0.75,0.0312,1.023752,1.765304,1.3690680000000002,0.1997024,-5.80108088,2.360996,-0.14690344000000002,-2.7259644000000005,61.77813224568,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.570969114390844,1.570848686672456,2.0943375065278795,833.4284232600048,0.09598904689028392,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.5344351854438,-0.06870387233814373
723,0.244,2.2564,5.1951,89.9928,5.1948,90.0071,13.9368,120.0015,724,0.5,0.0,0.5,1.1099999999999999,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,70.8997693,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.5706706630887528,1.5709202451717879,2.094421282331975,325.7240858514432,0.09210249196518569,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.541442061173124,0.04492507045324631
724,0.3326,1.3726,5.9814,90.0278,5.9811,89.988,14.5814,120.0008,725,0.625,0.0625,0.3125,1.10875,1.6756250000000001,1.4549999999999998,0.45531249999999995,-5.706575,2.6849999999999996,-0.26459999999999995,-2.726375,57.101774125000006,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5712815283269512,1.5705868872846571,2.0944090650272114,451.7625362931562,0.08854209188794561,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-4.380616703881297,-0.17440678899632572
725,0.0744,2.5991,5.0391,89.9993,5.0386,90.00200000000001,13.584000000000001,120.0,726,0.0833,0.9167,0.0,1.0016619999999998,1.79334,1.3441610000000002,0.1498254,-5.815017940000001,2.239135,-0.12044505999999999,-2.7290845,66.16263626538,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.5707841094901327,1.5708312333799366,2.0943951023931953,298.6903306163817,0.10043847063308534,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.419514437390665,0.009245302015945074
726,0.0981,3.6205,9.1549,90.00399999999999,9.1544,90.0043,9.1544,89.9965,727,0.5938,0.4062,0.0,1.073132,1.69124,1.430946,0.2713244,-5.79551684,2.72411,-0.19610115999999997,-2.7112170000000004,44.34312022068,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708661399649761,1.5708713759527322,1.5707352402710768,767.2084395754224,0.10427413969047637,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.7600952525561901,-0.36457260262733265
727,0.1466,1.5327,10.5083,90.0003,5.2536,89.9997,14.0461,120.0003,728,0.0,0.625,0.375,1.0275,1.79875,1.3525,0.341875,-5.7129,2.0775,-0.18475,-2.7515,86.633625,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.5708015627826524,1.5707910908071407,2.0944003383809515,671.5441048553965,0.08934632821014755,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,-0.7431180930760886,0.3258574734700741
728,0.2078,2.5688,10.1894,90.0028,8.7335,90.0016,9.3604,90.001,729,0.5625,0.25,0.1875,1.0875,1.691875,1.4368750000000001,0.3698125,-5.7440625,2.6531249999999997,-0.22978749999999998,-2.7220625,54.1362404625,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708451960139522,1.5708242520629283,1.5708137800874167,832.9738032676315,0.09604143574044223,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.35741472335806,-0.21384531748822716
729,0.1212,3.0249,9.9771,93.5941,5.7367,93.0715,14.1381,30.1257,730,0.5625,0.4375,0.0,1.0687499999999999,1.6975,1.4256250000000001,0.26387499999999997,-5.7967125,2.694375,-0.19146249999999998,-2.7123125000000003,45.6809279625,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.6335252054408247,1.6244041147699024,0.5257926544680557,405.33887587288456,0.09868286113406037,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.1753088798552116,-0.34165112368202555
730,0.4065,1.3395,6.4675,90.0149,6.4671,90.0103,24.1411,119.9954,731,0.5312,0.125,0.3438,1.098748,1.693446,1.4409319999999999,0.4506726,-5.701369120000001,2.589004,-0.25709656000000003,-2.7312856,62.52239670432,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710563808534437,1.5709760957078518,2.0943148172476036,874.4878642832683,0.09148211572446249,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.547534060648289,-0.08438663968923918
731,0.172,2.333,10.2333,90.0019,8.7709,90.0015,9.3962,90.001,732,0.4688,0.3438,0.1875,1.074481,1.710796,1.4210790000000002,0.34752489999999997,-5.748223660000001,2.564326,-0.21591196999999998,-2.7256152,58.148087695680005,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708294880506846,1.5708225067336763,1.5708137800874167,843.3582882831286,0.09485885312499917,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.366284144726981,-0.14522955827631928
732,0.2141,1.7737,12.2979,89.9999,3.1189,104.4479,6.082000000000001,90.0001,733,0.25,0.5,0.25,1.05,1.7525000000000002,1.3875,0.33075,-5.73845,2.3425,-0.19624999999999998,-2.73625,70.31138465,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707945814656445,1.8229597517937852,1.5707980721241486,225.90318507229833,0.08853350161308782,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,5.929801313875935,0.057594683106420824
733,0.4536,1.6914,10.0948,90.7964,5.8455,90.9226,14.3871,30.291,734,0.75,0.0,0.25,1.1199999999999999,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,48.94065395,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5846961289577794,1.5868987344737964,0.5286776837216023,428.1584565686521,0.09342335620454173,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.2558807601747224,-0.3085433271387864
734,0.1922,1.4373,24.75,90.0001,6.2998,104.4779,6.1459,90.0001,735,0.0938,0.625,0.2812,1.031252,1.782804,1.362818,0.3112024,-5.7356558799999995,2.187246,-0.17947844000000002,-2.7433394,78.39456492068001,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707980721241486,1.8234833505693837,1.5707980721241486,927.838382153211,0.08622191271538696,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,15.074885534542357,0.1932429415584759
735,0.0619,1.2523,6.7075,89.99700000000001,6.7072,89.9988,24.6617,119.9887,736,0.0,0.5625,0.4375,1.03375,1.796875,1.35625,0.37718749999999995,-5.6953499999999995,2.06375,-0.197525,-2.75475,89.4520625,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5707439669173369,1.5707753828438729,2.09419788018772,960.9593551826705,0.0832501391120675,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.719958709176916,0.3684666500058596
736,0.1168,1.9526,10.2196,96.0156,5.8443,94.8285,14.562000000000001,30.0816,737,0.125,0.875,0.0,1.0074999999999998,1.785,1.35125,0.15975,-5.8134250000000005,2.27875,-0.126625,-2.727625,64.380317325,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.6757883532778677,1.655069549727443,0.5250229642679263,433.50272546935196,0.0922716228754782,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.2846349822330498,-0.021281260756005317
737,0.3806,1.3279,6.4347,90.0148,6.4344,90.0104,24.0774,119.9962,738,0.5625,0.125,0.3125,1.0999999999999999,1.6881249999999999,1.444375,0.4404375,-5.7089625,2.6256250000000003,-0.2553375,-2.7285625,59.7731154625,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710546355241917,1.5709778410371038,2.0943287798816197,863.3624680043713,0.09266096566013216,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.529060134239034,-0.12864204265479046
